5033=Bread, cake, & related products|5034=2051|5035=3211|5026=1|
5033=Cookies & crackers|5034=2052|5035=3211|5026=1|
5033=Frozen bakery products, except bread|5034=2053|5035=3211|5026=1|
5033=Raw cane sugar|5034=2061|5035=3211|5026=1|
5033=Cane sugar refining|5034=2062|5035=3211|5026=1|
5033=Beet sugar|5034=2063|5035=3211|5026=1|
5033=Candy & other confectionery products|5034=2064|5035=3211|5026=1|
5033=Chocolate & cocoa products|5034=2066|5035=3211|5026=1|
5033=Chewing gum|5034=2067|5035=3211|5026=1|
5033=Salted & roasted nuts & seeds|5034=2068|5035=3211|5026=1|
5033=Cottonseed oil mills|5034=2074|5035=3211|5026=1|
5033=Soybean oil mills|5034=2075|5035=3211|5026=1|
5033=Vegetable oil mills, not elsewhere classified|5034=2076|5035=3211|5026=1|
5033=Animal & marine fats & oils|5034=2077|5035=3211|5026=1|
5033=Edible fats & oils, not elsewhere classified|5034=2079|5035=3211|5026=1|
5033=Malt beverages|5034=2082|5035=3211|5026=1|
5033=Malt|5034=2083|5035=3211|5026=1|
5033=Wines, brandy, & brandy spirits|5034=2084|5035=3211|5026=1|
5033=Distilled & blended liquors|5034=2085|5035=3211|5026=1|
5033=Bottled & canned soft drinks|5034=2086|5035=3211|5026=1|
5033=Flavoring extracts & syrups, not elsewhere classified|5034=2087|5035=3211|5026=1|
5033=Canned & cured fish & seafoods|5034=2091|5035=3211|5026=1|
5033=Fresh or frozen prepared fish|5034=2092|5035=3211|5026=1|
5033=Roasted coffee|5034=2095|5035=3211|5026=1|
5033=Potato chips & similar snacks|5034=2096|5035=3211|5026=1|
5033=Manufactured ice|5034=2097|5035=3211|5026=1|
5033=Macaroni & spaghetti|5034=2098|5035=3211|5026=1|
5033=Food preparations, not elsewhere classified|5034=2099|5035=3211|5026=1|
5033=Cigarettes|5034=2111|5035=3211|5026=1|
5033=Cigars|5034=2121|5035=3211|5026=1|
5033=Chewing & smoking tobacco|5034=2131|5035=3211|5026=1|
5033=Tobacco stemming & redrying|5034=2141|5035=3211|5026=1|
5033=Broadwoven fabric mills, cotton|5034=2211|5035=3211|5026=1|
5033=Broadwoven fabric mills, manmade|5034=2221|5035=3211|5026=1|
5033=Broadwoven fabric mills, wool|5034=2231|5035=3211|5026=1|
5033=Narrow fabric mills|5034=2241|5035=3211|5026=1|
5033=Women's hosiery, except socks|5034=2251|5035=3211|5026=1|
5033=Hosiery, not elsewhere classified|5034=2252|5035=3211|5026=1|
5033=Knit outerwear mills|5034=2253|5035=3211|5026=1|
5033=Knit underwear mills|5034=2254|5035=3211|5026=1|
5033=Weft knit fabric mills|5034=2257|5035=3211|5026=1|
5033=Lace & warp knit fabric mills|5034=2258|5035=3211|5026=1|
5033=Knitting mills, not elsewhere classified|5034=2259|5035=3211|5026=1|
5033=Finishing plants, cotton|5034=2261|5035=3211|5026=1|
5033=Finishing plants, manmade|5034=2262|5035=3211|5026=1|
5033=Finishing plants, not elsewhere classified|5034=2269|5035=3211|5026=1|
5033=Carpets & rugs|5034=2273|5035=3211|5026=1|
5033=Yarn spinning mills|5034=2281|5035=3211|5026=1|
5033=Throwing & winding mills|5034=2282|5035=3211|5026=1|
5033=Thread mills|5034=2284|5035=3211|5026=1|
5033=Coated fabrics, not rubberized|5034=2295|5035=3211|5026=1|
5033=Tire cord & fabrics|5034=2296|5035=3211|5026=1|
5033=Nonwoven fabrics|5034=2297|5035=3211|5026=1|
5033=Cordage & twine|5034=2298|5035=3211|5026=1|
5033=Textile goods, not elsewhere classified|5034=2299|5035=3211|5026=1|
5033=Men's & boys' suits & coats|5034=2311|5035=3211|5026=1|
5033=Men's & boys' shirts|5034=2321|5035=3211|5026=1|
5033=Men's & boys' underwear & nightwear|5034=2322|5035=3211|5026=1|
5033=Men's & boys' neckwear|5034=2323|5035=3211|5026=1|
5033=Men's & boys' trousers & slacks|5034=2325|5035=3211|5026=1|
5033=Men's & boys' work clothing|5034=2326|5035=3211|5026=1|
5033=Men's & boys' clothing, not elsewhere classified|5034=2329|5035=3211|5026=1|
5033=Women's & misses' blouses & shirts|5034=2331|5035=3211|5026=1|
5033=Women's, junior's, & misses' dresses|5034=2335|5035=3211|5026=1|
5033=Women's & misses' suits & coats|5034=2337|5035=3211|5026=1|
5033=Women's & misses' outerwear, not elsewhere classified|5034=2339|5035=3211|5026=1|
5033=Women's & children's underwear|5034=2341|5035=3211|5026=1|
5033=Bras, girdles, & allied garments|5034=2342|5035=3211|5026=1|
5033=Hats, caps, & millinery|5034=2353|5035=3211|5026=1|
5033=Girls' & children's dresses, blouses|5034=2361|5035=3211|5026=1|
5033=Girls' & children's outerwear, not elsewhere classified|5034=2369|5035=3211|5026=1|
5033=Fur goods|5034=2371|5035=3211|5026=1|
5033=Fabric dress & work gloves|5034=2381|5035=3211|5026=1|
5033=Robes & dressing gowns|5034=2384|5035=3211|5026=1|
5033=Waterproof outerwear|5034=2385|5035=3211|5026=1|
5033=Leather & sheep-lined clothing|5034=2386|5035=3211|5026=1|
5033=Apparel belts|5034=2387|5035=3211|5026=1|
5033=Apparel & accessories, not elsewhere classified|5034=2389|5035=3211|5026=1|
5033=Curtains & draperies|5034=2391|5035=3211|5026=1|
5033=Housefurnishings, not elsewhere classified|5034=2392|5035=3211|5026=1|
5033=Textile bags|5034=2393|5035=3211|5026=1|
5033=Canvas & related products|5034=2394|5035=3211|5026=1|
5033=Pleating & stitching|5034=2395|5035=3211|5026=1|
5033=Automotive & apparel trimmings|5034=2396|5035=3211|5026=1|
5033=Schiffli machine embroideries|5034=2397|5035=3211|5026=1|
5033=Fabricated textile products, not elsewhere classified|5034=2399|5035=3211|5026=1|
5033=Logging|5034=2411|5035=3211|5026=1|
5033=Sawmills & planing mills, general|5034=2421|5035=3211|5026=1|
5033=Hardwood dimension & flooring mills|5034=2426|5035=3211|5026=1|
5033=Special product sawmills, not elsewhere classified|5034=2429|5035=3211|5026=1|
5033=Millwork|5034=2431|5035=3211|5026=1|
5033=Wood kitchen cabinets|5034=2434|5035=3211|5026=1|
5033=Hardwood veneer & plywood|5034=2435|5035=3211|5026=1|
5033=Softwood veneer & plywood|5034=2436|5035=3211|5026=1|
5033=Structural wood members, not elsewhere classified|5034=2439|5035=3211|5026=1|
5033=Nailed wood boxes & shook|5034=2441|5035=3211|5026=1|
5033=Wood pallets & skids|5034=2448|5035=3211|5026=1|
5033=Wood containers, not elsewhere classified|5034=2449|5035=3211|5026=1|
5033=Mobile homes|5034=2451|5035=3211|5026=1|
5033=Prefabricated wood buildings|5034=2452|5035=3211|5026=1|
5033=Wood preserving|5034=2491|5035=3211|5026=1|
5033=Reconstituted wood products|5034=2493|5035=3211|5026=1|
5033=Wood products, not elsewhere classified|5034=2499|5035=3211|5026=1|
5033=Wood household furniture|5034=2511|5035=3211|5026=1|
5033=Upholstered household furniture|5034=2512|5035=3211|5026=1|
5033=Metal household furniture|5034=2514|5035=3211|5026=1|
5033=Mattresses & bedsprings|5034=2515|5035=3211|5026=1|
5033=Wood TV & radio cabinets|5034=2517|5035=3211|5026=1|
5033=Household furniture, not elsewhere classified|5034=2519|5035=3211|5026=1|
5033=Wood office furniture|5034=2521|5035=3211|5026=1|
5033=Office furniture, except wood|5034=2522|5035=3211|5026=1|
5033=Public building & related furniture|5034=2531|5035=3211|5026=1|
5033=Wood partitions & fixtures|5034=2541|5035=3211|5026=1|
5033=Partitions & fixtures, except wood|5034=2542|5035=3211|5026=1|
5033=Drapery hardware & blinds & shades|5034=2591|5035=3211|5026=1|
5033=Furniture & fixtures, not elsewhere classified|5034=2599|5035=3211|5026=1|
5033=Pulp mills|5034=2611|5035=3211|5026=1|
5033=Paper mills|5034=2621|5035=3211|5026=1|
5033=Paperboard mills|5034=2631|5035=3211|5026=1|
5033=Setup paperboard boxes|5034=2652|5035=3211|5026=1|
5033=Corrugated & solid fiber boxes|5034=2653|5035=3211|5026=1|
5033=Fiber cans, drums & similar products|5034=2655|5035=3211|5026=1|
5033=Sanitary food containers|5034=2656|5035=3211|5026=1|
5033=Folding paperboard boxes|5034=2657|5035=3211|5026=1|
5033=Paper coated & laminated, packaging|5034=2671|5035=3211|5026=1|
5033=Paper coated & laminated, not elsewhere classified|5034=2672|5035=3211|5026=1|
5033=Bags: plastics, laminated, & coated|5034=2673|5035=3211|5026=1|
5033=Bags: uncoated paper & multiwall|5034=2674|5035=3211|5026=1|
5033=Die-cut paper & board|5034=2675|5035=3211|5026=1|
5033=Sanitary paper products|5034=2676|5035=3211|5026=1|
5033=Envelopes|5034=2677|5035=3211|5026=1|
5033=Stationery products|5034=2678|5035=3211|5026=1|
5033=Converted paper products, not elsewhere classified|5034=2679|5035=3211|5026=1|
5033=Newspapers|5034=2711|5035=3211|5026=1|
5033=Periodicals|5034=2721|5035=3211|5026=1|
5033=Book publishing|5034=2731|5035=3211|5026=1|
5033=Book printing|5034=2732|5035=3211|5026=1|
5033=Miscellaneous publishing|5034=2741|5035=3211|5026=1|
5033=Commercial printing, lithographic|5034=2752|5035=3211|5026=1|
5033=Commercial printing, gravure|5034=2754|5035=3211|5026=1|
5033=Commercial printing, not elsewhere classified|5034=2759|5035=3211|5026=1|
5033=Manifold business forms|5034=2761|5035=3211|5026=1|
5033=Greeting cards|5034=2771|5035=3211|5026=1|
5033=Blankbooks & looseleaf binders|5034=2782|5035=3211|5026=1|
5033=Bookbinding & related work|5034=2789|5035=3211|5026=1|
5033=Typesetting|5034=2791|5035=3211|5026=1|
5033=Platemaking services|5034=2796|5035=3211|5026=1|
5033=Alkalies & chlorine|5034=2812|5035=3211|5026=1|
5033=Industrial gases|5034=2813|5035=3211|5026=1|
5033=Inorganic pigments|5034=2816|5035=3211|5026=1|
5033=Industrial inorganic chemicals, not elsewhere classified|5034=2819|5035=3211|5026=1|
5033=Plastics materials & resins|5034=2821|5035=3211|5026=1|
5033=Synthetic rubber|5034=2822|5035=3211|5026=1|
5033=Cellulosic manmade fibers|5034=2823|5035=3211|5026=1|
5033=Organic fibers, noncellulosic|5034=2824|5035=3211|5026=1|
5033=Medicinals & botanicals|5034=2833|5035=3211|5026=1|
5033=Pharmaceutical preparations|5034=2834|5035=3211|5026=1|
5033=Diagnostic substances|5034=2835|5035=3211|5026=1|
5033=Biological products except diagnostic|5034=2836|5035=3211|5026=1|
5033=Soap & other detergents|5034=2841|5035=3211|5026=1|
5033=Polishes & sanitation goods|5034=2842|5035=3211|5026=1|
5033=Surface active agents|5034=2843|5035=3211|5026=1|
5033=Toilet preparations|5034=2844|5035=3211|5026=1|
5033=Paints & allied products|5034=2851|5035=3211|5026=1|
5033=Gum & wood chemicals|5034=2861|5035=3211|5026=1|
5033=Cyclic crudes & intermediates|5034=2865|5035=3211|5026=1|
5033=Industrial organic chemicals, not elsewhere classified|5034=2869|5035=3211|5026=1|
5033=Nitrogenous fertilizers|5034=2873|5035=3211|5026=1|
5033=Phosphatic fertilizers|5034=2874|5035=3211|5026=1|
5033=Fertilizers, mixing only|5034=2875|5035=3211|5026=1|
5033=Agricultural chemicals, not elsewhere classified|5034=2879|5035=3211|5026=1|
5033=Adhesives & sealants|5034=2891|5035=3211|5026=1|
5033=Explosives|5034=2892|5035=3211|5026=1|
5033=Printing ink|5034=2893|5035=3211|5026=1|
5033=Carbon black|5034=2895|5035=3211|5026=1|
5033=Chemical preparations, not elsewhere classified|5034=2899|5035=3211|5026=1|
5033=Petroleum refining|5034=2911|5035=3211|5026=1|
5033=Asphalt paving mixtures & blocks|5034=2951|5035=3211|5026=1|
5033=Asphalt felts & coatings|5034=2952|5035=3211|5026=1|
5033=Lubricating oils & greases|5034=2992|5035=3211|5026=1|
5033=Petroleum & coal products, not elsewhere classified|5034=2999|5035=3211|5026=1|
5033=Tires & inner tubes|5034=3011|5035=3211|5026=1|
5033=Rubber & plastics footwear|5034=3021|5035=3211|5026=1|
5033=Rubber & plastics hose & belting|5034=3052|5035=3211|5026=1|
5033=Gaskets, packing & sealing devices|5034=3053|5035=3211|5026=1|
5033=Mechanical rubber goods|5034=3061|5035=3211|5026=1|
5033=Fabricated rubber products, not elsewhere classified|5034=3069|5035=3211|5026=1|
5033=Unsupported plastics film & sheet|5034=3081|5035=3211|5026=1|
5033=Unsupported plastics profile shapes|5034=3082|5035=3211|5026=1|
5033=Laminated plastics plate & sheet|5034=3083|5035=3211|5026=1|
5033=Plastics pipe|5034=3084|5035=3211|5026=1|
5033=Plastics bottles|5034=3085|5035=3211|5026=1|
5033=Plastics foam products|5034=3086|5035=3211|5026=1|
5033=Custom compound purchased resins|5034=3087|5035=3211|5026=1|
5033=Plastics plumbing fixtures|5034=3088|5035=3211|5026=1|
5033=Plastics products, not elsewhere classified|5034=3089|5035=3211|5026=1|
5033=Leather tanning & finishing|5034=3111|5035=3211|5026=1|
5033=Footwear cut stock|5034=3131|5035=3211|5026=1|
5033=House slippers|5034=3142|5035=3211|5026=1|
5033=Men's footwear, except athletic|5034=3143|5035=3211|5026=1|
5033=Women's footwear, except athletic|5034=3144|5035=3211|5026=1|
5033=Footwear, except rubber, not elsewhere classified|5034=3149|5035=3211|5026=1|
5033=Leather gloves & mittens|5034=3151|5035=3211|5026=1|
5033=Luggage|5034=3161|5035=3211|5026=1|
5033=Women's handbags & purses|5034=3171|5035=3211|5026=1|
5033=Personal leather goods, not elsewhere classified|5034=3172|5035=3211|5026=1|
5033=Leather goods, not elsewhere classified|5034=3199|5035=3211|5026=1|
5033=Flat glass|5034=3211|5035=3211|5026=1|
5033=Glass containers|5034=3221|5035=3211|5026=1|
5033=Pressed & blown glass, not elsewhere classified|5034=3229|5035=3211|5026=1|
5033=Products of purchased glass|5034=3231|5035=3211|5026=1|
5033=Cement, hydraulic|5034=3241|5035=3211|5026=1|
5033=Brick & structural clay tile|5034=3251|5035=3211|5026=1|
5033=Ceramic wall & floor tile|5034=3253|5035=3211|5026=1|
5033=Clay refractories|5034=3255|5035=3211|5026=1|
5033=Structural clay products, not elsewhere classified|5034=3259|5035=3211|5026=1|
5033=Vitreous plumbing fixtures|5034=3261|5035=3211|5026=1|
5033=Vitreous china table & kitchenware|5034=3262|5035=3211|5026=1|
5033=Semivitreous table & kitchenware|5034=3263|5035=3211|5026=1|
5033=Porcelain electrical supplies|5034=3264|5035=3211|5026=1|
5033=Pottery products, not elsewhere classified|5034=3269|5035=3211|5026=1|
5033=Concrete block & brick|5034=3271|5035=3211|5026=1|
5033=Concrete products, not elsewhere classified|5034=3272|5035=3211|5026=1|
5033=Ready-mixed concrete|5034=3273|5035=3211|5026=1|
5033=Lime|5034=3274|5035=3211|5026=1|
5033=Gypsum products|5034=3275|5035=3211|5026=1|
5033=Cut stone & stone products|5034=3281|5035=3211|5026=1|
5033=Abrasive products|5034=3291|5035=3211|5026=1|
5033=Asbestos products|5034=3292|5035=3211|5026=1|
5033=Minerals, ground or treated|5034=3295|5035=3211|5026=1|
5033=Mineral wool|5034=3296|5035=3211|5026=1|
5033=Nonclay refractories|5034=3297|5035=3211|5026=1|
5033=Nonmetallic mineral products, not elsewhere classified|5034=3299|5035=3211|5026=1|
5033=Blast furnaces & steel mills|5034=3312|5035=3211|5026=1|
5033=Electrometallurgical products|5034=3313|5035=3211|5026=1|
5033=Steel wire & related products|5034=3315|5035=3211|5026=1|
5033=Cold finishing of steel shapes|5034=3316|5035=3211|5026=1|
5033=Steel pipe & tubes|5034=3317|5035=3211|5026=1|
5033=Gray  & ductile iron foundries|5034=3321|5035=3211|5026=1|
5033=Malleable iron foundries|5034=3322|5035=3211|5026=1|
5033=Steel investment foundries|5034=3324|5035=3211|5026=1|
5033=Steel foundries, not elsewhere classified|5034=3325|5035=3211|5026=1|
5033=Primary copper|5034=3331|5035=3211|5026=1|
5033=Primary aluminum|5034=3334|5035=3211|5026=1|
5033=Primary nonferrous metals, not elsewhere classified|5034=3339|5035=3211|5026=1|
5033=Secondary nonferrous metals|5034=3341|5035=3211|5026=1|
5033=Copper rolling & drawing|5034=3351|5035=3211|5026=1|
5033=Aluminum sheet, plate, & foil|5034=3353|5035=3211|5026=1|
5033=Aluminum extruded products|5034=3354|5035=3211|5026=1|
5033=Aluminum rolling & drawing, not elsewhere classified|5034=3355|5035=3211|5026=1|
5033=Nonferrous rolling & drawing, not elsewhere classified|5034=3356|5035=3211|5026=1|
5033=Nonferrous wiredrawing & insulating|5034=3357|5035=3211|5026=1|
5033=Aluminum die-castings|5034=3363|5035=3211|5026=1|
5033=Nonferrous die-casting except aluminum|5034=3364|5035=3211|5026=1|
5033=Aluminum foundries|5034=3365|5035=3211|5026=1|
5033=Copper foundries|5034=3366|5035=3211|5026=1|
5033=Nonferrous foundries, not elsewhere classified|5034=3369|5035=3211|5026=1|
5033=Metal heat treating|5034=3398|5035=3211|5026=1|
5033=Primary metal products, not elsewhere classified|5034=3399|5035=3211|5026=1|
5033=Metal cans|5034=3411|5035=3211|5026=1|
5033=Metal barrels, drums, & pails|5034=3412|5035=3211|5026=1|
5033=Cutlery|5034=3421|5035=3211|5026=1|
5033=Hand & edge tools, not elsewhere classified|5034=3423|5035=3211|5026=1|
5033=Saw blades & handsaws|5034=3425|5035=3211|5026=1|
5033=Hardware, not elsewhere classified|5034=3429|5035=3211|5026=1|
5033=Metal sanitary ware|5034=3431|5035=3211|5026=1|
5033=Plumbing fixture fittings & trim|5034=3432|5035=3211|5026=1|
5033=Heating equipment, except electric|5034=3433|5035=3211|5026=1|
5033=Fabricated structural metal|5034=3441|5035=3211|5026=1|
5033=Metal doors, sash, & trim|5034=3442|5035=3211|5026=1|
5033=Fabricated plate work (boiler shops)|5034=3443|5035=3211|5026=1|
5033=Sheet metalwork|5034=3444|5035=3211|5026=1|
5033=Architectural metal work|5034=3446|5035=3211|5026=1|
5033=Prefabricated metal buildings|5034=3448|5035=3211|5026=1|
5033=Miscellaneous metal work|5034=3449|5035=3211|5026=1|
5033=Screw machine products|5034=3451|5035=3211|5026=1|
5033=Bolts, nuts, rivets, & washers|5034=3452|5035=3211|5026=1|
5033=Iron & steel forgings|5034=3462|5035=3211|5026=1|
5033=Nonferrous forgings|5034=3463|5035=3211|5026=1|
5033=Automotive stampings|5034=3465|5035=3211|5026=1|
5033=Crowns & closures|5034=3466|5035=3211|5026=1|
5033=Metal stampings, not elsewhere classified|5034=3469|5035=3211|5026=1|
5033=Plating & polishing|5034=3471|5035=3211|5026=1|
5033=Metal coating & allied services|5034=3479|5035=3211|5026=1|
5033=Small arms ammunition|5034=3482|5035=3211|5026=1|
5033=Ammunition, except for small arms, not elsewhere classified|5034=3483|5035=3211|5026=1|
5033=Small arms|5034=3484|5035=3211|5026=1|
5033=Ordnance & accessories, not elsewhere classified|5034=3489|5035=3211|5026=1|
5033=Industrial valves|5034=3491|5035=3211|5026=1|
5033=Fluid power valves & hose fittings|5034=3492|5035=3211|5026=1|
5033=Steel springs, except wire|5034=3493|5035=3211|5026=1|
5033=Valves & pipe fittings, not elsewhere classified|5034=3494|5035=3211|5026=1|
5033=Wire springs|5034=3495|5035=3211|5026=1|
5033=Miscellaneous fabricated wire products|5034=3496|5035=3211|5026=1|
5033=Metal foil & leaf|5034=3497|5035=3211|5026=1|
5033=Fabricated pipe & fittings|5034=3498|5035=3211|5026=1|
5033=Fabricated metal products, not elsewhere classified|5034=3499|5035=3211|5026=1|
5033=Turbines & turbine generator sets|5034=3511|5035=3211|5026=1|
5033=Internal combustion engines, not elsewhere classified|5034=3519|5035=3211|5026=1|
5033=Farm machinery & equipment|5034=3523|5035=3211|5026=1|
5033=Lawn & garden equipment|5034=3524|5035=3211|5026=1|
5033=Construction machinery|5034=3531|5035=3211|5026=1|
5033=Mining machinery|5034=3532|5035=3211|5026=1|
5033=Oil & gas field machinery|5034=3533|5035=3211|5026=1|
5033=Elevators & moving stairways|5034=3534|5035=3211|5026=1|
5033=Conveyors & conveying equipment|5034=3535|5035=3211|5026=1|
5033=Hoists, cranes, & monorails|5034=3536|5035=3211|5026=1|
5033=Industrial trucks & tractors|5034=3537|5035=3211|5026=1|
5033=Machine tools, metal cutting types|5034=3541|5035=3211|5026=1|
5033=Machine tools, metal forming types|5034=3542|5035=3211|5026=1|
5033=Industrial patterns|5034=3543|5035=3211|5026=1|
5033=Special dies, tools, jigs & fixtures|5034=3544|5035=3211|5026=1|
5033=Machine tool accessories|5034=3545|5035=3211|5026=1|
5033=Power-driven handtools|5034=3546|5035=3211|5026=1|
5033=Rolling mill machinery|5034=3547|5035=3211|5026=1|
5033=Welding apparatus|5034=3548|5035=3211|5026=1|
5033=Metalworking machinery, not elsewhere classified|5034=3549|5035=3211|5026=1|
5033=Textile machinery|5034=3552|5035=3211|5026=1|
5033=Woodworking machinery|5034=3553|5035=3211|5026=1|
5033=Paper industries machinery|5034=3554|5035=3211|5026=1|
5033=Printing trades machinery|5034=3555|5035=3211|5026=1|
5033=Food products machinery|5034=3556|5035=3211|5026=1|
5033=Special industry machinery, not elsewhere classified|5034=3559|5035=3211|5026=1|
5033=Pumps & pumping equipment|5034=3561|5035=3211|5026=1|
5033=Ball & roller bearings|5034=3562|5035=3211|5026=1|
5033=Air & gas compressors|5034=3563|5035=3211|5026=1|
5033=Blowers & fans|5034=3564|5035=3211|5026=1|
5033=Packaging machinery|5034=3565|5035=3211|5026=1|
5033=Speed changers, drives, & gears|5034=3566|5035=3211|5026=1|
5033=Industrial furnaces & ovens|5034=3567|5035=3211|5026=1|
5033=Power transmission equipment, not elsewhere classified|5034=3568|5035=3211|5026=1|
5033=General industrial machinery, not elsewhere classified|5034=3569|5035=3211|5026=1|
5033=Electronic computers|5034=3571|5035=3211|5026=1|
5033=Computer storage devices|5034=3572|5035=3211|5026=1|
5033=Computer terminals|5034=3575|5035=3211|5026=1|
5033=Computer peripheral equipment, not elsewhere classified|5034=3577|5035=3211|5026=1|
5033=Calculating & accounting equipment|5034=3578|5035=3211|5026=1|
5033=Office machines, not elsewhere classified|5034=3579|5035=3211|5026=1|
5033=Automatic vending machines|5034=3581|5035=3211|5026=1|
5033=Commercial laundry equipment|5034=3582|5035=3211|5026=1|
5033=Refrigeration & heating equipment|5034=3585|5035=3211|5026=1|
5033=Measuring & dispensing pumps|5034=3586|5035=3211|5026=1|
5033=Service industry machinery, not elsewhere classified|5034=3589|5035=3211|5026=1|
5033=Carburetors, pistons, rings, valves|5034=3592|5035=3211|5026=1|
5033=Fluid power cylinders & actuators|5034=3593|5035=3211|5026=1|
5033=Fluid power pumps & motors|5034=3594|5035=3211|5026=1|
5033=Scales & balances, except laboratory|5034=3596|5035=3211|5026=1|
5033=Industrial machinery, not elsewhere classified|5034=3599|5035=3211|5026=1|
5033=Transformers, except electronic|5034=3612|5035=3211|5026=1|
5033=Switchgear & switchboard apparatus|5034=3613|5035=3211|5026=1|
5033=Motors & generators|5034=3621|5035=3211|5026=1|
5033=Carbon & graphite products|5034=3624|5035=3211|5026=1|
5033=Relays & industrial controls|5034=3625|5035=3211|5026=1|
5033=Electrical industrial apparatus, not elsewhere classified|5034=3629|5035=3211|5026=1|
5033=Household cooking equipment|5034=3631|5035=3211|5026=1|
5033=Household refrigerators & freezers|5034=3632|5035=3211|5026=1|
5033=Household laundry equipment|5034=3633|5035=3211|5026=1|
5033=Electric housewares & fans|5034=3634|5035=3211|5026=1|
5033=Household vacuum cleaners|5034=3635|5035=3211|5026=1|
5033=Household appliances, not elsewhere classified|5034=3639|5035=3211|5026=1|
5033=Electric lamps|5034=3641|5035=3211|5026=1|
5033=Current-carrying wiring devices|5034=3643|5035=3211|5026=1|
5033=Noncurrent-carrying wiring devices|5034=3644|5035=3211|5026=1|
5033=Residential lighting fixtures|5034=3645|5035=3211|5026=1|
5033=Commercial lighting fixtures|5034=3646|5035=3211|5026=1|
5033=Vehicular lighting equipment|5034=3647|5035=3211|5026=1|
5033=Lighting equipment, not elsewhere classified|5034=3648|5035=3211|5026=1|
5033=Household audio & video equipment|5034=3651|5035=3211|5026=1|
5033=Prerecorded records & tapes|5034=3652|5035=3211|5026=1|
5033=Telephone & telegraph apparatus|5034=3661|5035=3211|5026=1|
5033=Radio & TV communications equipment|5034=3663|5035=3211|5026=1|
5033=Communications equipment, not elsewhere classified|5034=3669|5035=3211|5026=1|
5033=Electron tubes|5034=3671|5035=3211|5026=1|
5033=Printed circuit boards|5034=3672|5035=3211|5026=1|
5033=Semiconductors & related devices|5034=3674|5035=3211|5026=1|
5033=Electronic capacitors|5034=3675|5035=3211|5026=1|
5033=Electronic resistors|5034=3676|5035=3211|5026=1|
5033=Electronic coils & transformers|5034=3677|5035=3211|5026=1|
5033=Electronic connectors|5034=3678|5035=3211|5026=1|
5033=Electronic components, not elsewhere classified|5034=3679|5035=3211|5026=1|
5033=Storage batteries|5034=3691|5035=3211|5026=1|
5033=Primary batteries, dry & wet|5034=3692|5035=3211|5026=1|
5033=Engine electrical equipment|5034=3694|5035=3211|5026=1|
5033=Magnetic & optical recording media|5034=3695|5035=3211|5026=1|
5033=Electrical equipment & supplies, not elsewhere classified|5034=3699|5035=3211|5026=1|
5033=Motor vehicles & car bodies|5034=3711|5035=3211|5026=1|
5033=Truck & bus bodies|5034=3713|5035=3211|5026=1|
5033=Motor vehicle parts & accessories|5034=3714|5035=3211|5026=1|
5033=Truck trailers|5034=3715|5035=3211|5026=1|
5033=Motor homes|5034=3716|5035=3211|5026=1|
5033=Aircraft|5034=3721|5035=3211|5026=1|
5033=Aircraft engines & engine parts|5034=3724|5035=3211|5026=1|
5033=Aircraft parts & equipment, not elsewhere classified|5034=3728|5035=3211|5026=1|
5033=Ship building & repairing|5034=3731|5035=3211|5026=1|
5033=Boat building & repairing|5034=3732|5035=3211|5026=1|
5033=Railroad equipment|5034=3743|5035=3211|5026=1|
5033=Motorcycles, bicycles, & parts|5034=3751|5035=3211|5026=1|
5033=Guided missiles & space vehicles|5034=3761|5035=3211|5026=1|
5033=Space propulsion units & parts|5034=3764|5035=3211|5026=1|
5033=Space vehicle equipment, not elsewhere classified|5034=3769|5035=3211|5026=1|
5033=Travel trailers & campers|5034=3792|5035=3211|5026=1|
5033=Tanks & tank components|5034=3795|5035=3211|5026=1|
5033=Transportation equipment, not elsewhere classified|5034=3799|5035=3211|5026=1|
5033=Search & navigation equipment|5034=3812|5035=3211|5026=1|
5033=Laboratory apparatus & furniture|5034=3821|5035=3211|5026=1|
5033=Environmental controls|5034=3822|5035=3211|5026=1|
5033=Process control instruments|5034=3823|5035=3211|5026=1|
5033=Fluid meters & counting devices|5034=3824|5035=3211|5026=1|
5033=Instruments to measure electricity|5034=3825|5035=3211|5026=1|
5033=Analytical instruments|5034=3826|5035=3211|5026=1|
5033=Optical instruments & lenses|5034=3827|5035=3211|5026=1|
5033=Measuring & controlling devices, not elsewhere classified|5034=3829|5035=3211|5026=1|
5033=Surgical & medical instruments|5034=3841|5035=3211|5026=1|
5033=Surgical appliances & supplies|5034=3842|5035=3211|5026=1|
5033=Dental equipment & supplies|5034=3843|5035=3211|5026=1|
5033=X-ray apparatus & tubes|5034=3844|5035=3211|5026=1|
5033=Electromedical equipment|5034=3845|5035=3211|5026=1|
5033=Ophthalmic goods|5034=3851|5035=3211|5026=1|
5033=Photographic equipment & supplies|5034=3861|5035=3211|5026=1|
5033=Watches, clocks, watchcases & parts|5034=3873|5035=3211|5026=1|
5033=Jewelry, precious metal|5034=3911|5035=3211|5026=1|
5033=Silverware & plated ware|5034=3914|5035=3211|5026=1|
5033=Jewelers' materials & lapidary work|5034=3915|5035=3211|5026=1|
5033=Musical instruments|5034=3931|5035=3211|5026=1|
5033=Dolls & stuffed toys|5034=3942|5035=3211|5026=1|
5033=Games, toys, & children's vehicles|5034=3944|5035=3211|5026=1|
5033=Sporting & athletic goods, not elsewhere classified|5034=3949|5035=3211|5026=1|
